question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,single_diff,avg_diff,selected_diff,core_diff,final_diff,single_abs_error,avg_abs_error,selected_abs_error,core_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,core_gain_vs_avg,residual_gain_vs_core,final_gain_vs_avg,final_gain_vs_single,route,sequential_outcome,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action,score_calibration_applied,score_calibration_correction,score_calibration_reason,score_calibration_lookup
CO_2,ANS_CO_576,20.0,14.0,15.3,15.3,15.3,15.3,-6.0,-4.7,-4.7,-4.7,-4.7,6.0,4.7,4.7,4.7,4.7,1.3,0.0,0.0,0.0,0.0,0.0,1.3,BND,defer_human,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,3.3993,0.0,0.0,1.0,0.266667,0.422222,0.577778,keep_baseline,False,0.0,not_configured,
CO_2,ANS_CO_620,15.0,8.0,8.0,8.0,4.0,4.0,-7.0,-7.0,-7.0,-11.0,-11.0,7.0,7.0,7.0,11.0,11.0,0.0,0.0,-4.0,-4.0,0.0,-4.0,-4.0,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.633,0.71,0.5,1.0,0.633333,0.711111,0.288889,accept_structured_lower,False,0.0,not_configured,
CO_2,ANS_CO_577,15.0,16.0,15.3,15.3,15.3,15.3,1.0,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.25,0.5,0.25,0.333333,0.666667,keep_baseline,False,0.0,not_configured,
CO_2,ANS_CO_622,18.0,20.0,17.3,17.3,17.3,17.3,2.0,-0.7,-0.7,-0.7,-0.7,2.0,0.7,0.7,0.7,0.7,1.3,0.0,0.0,0.0,0.0,0.0,1.3,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.133333,0.377778,0.622222,keep_baseline,False,0.0,not_configured,
CO_2,ANS_CO_625,20.0,12.0,14.7,14.7,10.7,10.7,-8.0,-5.3,-5.3,-9.3,-9.3,8.0,5.3,5.3,9.3,9.3,2.7,0.0,-4.0,-4.0,0.0,-4.0,-1.3,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,3.7712,0.0,0.0,1.0,0.133333,0.377778,0.622222,accept_structured_lower,False,0.0,not_configured,
CO_2,ANS_CO_643,20.0,14.0,16.7,16.7,12.7,12.7,-6.0,-3.3,-3.3,-7.3,-7.3,6.0,3.3,3.3,7.3,7.3,2.7,0.0,-4.0,-4.0,0.0,-4.0,-1.3,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.166667,0.388889,0.611111,accept_structured_lower,False,0.0,not_configured,
CO_3,ANS_CO_152,2.0,2.0,1.8,1.8,1.8,1.8,0.0,-0.2,-0.2,-0.2,-0.2,0.0,0.2,0.2,0.2,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,,False,0.0,not_configured,
CO_3,ANS_CO_142,5.0,4.0,2.0,2.0,0.0,0.0,-1.0,-3.0,-3.0,-5.0,-5.0,1.0,3.0,3.0,5.0,5.0,-2.0,0.0,-2.0,-2.0,0.0,-2.0,-4.0,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.633,0.0,0.0,1.0,0.333333,0.444444,0.555556,accept_structured_lower,False,0.0,not_configured,
CO_3,ANS_CO_179,6.0,3.5,4.2,4.2,6.2,6.2,-2.5,-1.8,-1.8,0.2,0.2,2.5,1.8,1.8,0.2,0.2,0.7,0.0,1.6,1.6,0.0,1.6,2.3,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.0,0.0,0.75,0.0,0.25,0.75,accept_structured_raise,False,0.0,not_configured,
CO_3,ANS_CO_160,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_3,ANS_CO_208,8.0,6.0,5.5,5.5,7.0,7.0,-2.0,-2.5,-2.5,-1.0,-1.0,2.0,2.5,2.5,1.0,1.0,-0.5,0.0,1.5,1.5,0.0,1.5,1.0,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0801,0.0,0.0,1.0,0.0,0.333333,0.666667,accept_structured_raise,False,0.0,not_configured,
CO_3,ANS_CO_217,9.0,8.0,7.8,7.8,7.8,7.8,-1.0,-1.2,-1.2,-1.2,-1.2,1.0,1.2,1.2,1.2,1.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,,False,0.0,not_configured,
CO_3,ANS_CO_230,8.0,2.0,3.2,3.2,2.7,2.7,-6.0,-4.8,-4.8,-5.3,-5.3,6.0,4.8,4.8,5.3,5.3,1.2,0.0,-0.5,-0.5,0.0,-0.5,0.7,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8498,0.0,0.0,1.0,0.166667,0.388889,0.611111,accept_structured_lower,False,0.0,not_configured,
CO_3,ANS_CO_237,9.0,8.0,9.0,9.0,8.0,8.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,1.0,0.333333,0.444444,0.555556,accept_structured_lower,False,0.0,not_configured,
CO_3,ANS_CO_241,6.0,1.5,2.8,2.8,1.3,1.3,-4.5,-3.2,-3.2,-4.7,-4.7,4.5,3.2,3.2,4.7,4.7,1.3,0.0,-1.5,-1.5,0.0,-1.5,-0.2,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.166667,0.388889,0.611111,accept_structured_lower,False,0.0,not_configured,
CO_3,ANS_CO_250,9.0,6.5,7.3,7.3,7.3,7.3,-2.5,-1.7,-1.7,-1.7,-1.7,2.5,1.7,1.7,1.7,1.7,0.8,0.0,0.0,0.0,0.0,0.0,0.8,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.0,0.0,0.75,0.166667,0.305556,0.694444,keep_baseline,False,0.0,not_configured,
CO_4,ANS_CO_654,20.0,20.0,19.7,19.7,19.7,19.7,0.0,-0.3,-0.3,-0.3,-0.3,0.0,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.1,0.116667,0.883333,,False,0.0,not_configured,
CO_4,ANS_CO_686,14.0,8.0,11.0,11.0,7.0,7.0,-6.0,-3.0,-3.0,-7.0,-7.0,6.0,3.0,3.0,7.0,7.0,3.0,0.0,-4.0,-4.0,0.0,-4.0,-1.0,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.4495,0.0,0.0,1.0,0.116667,0.372222,0.627778,accept_structured_lower,False,0.0,not_configured,
CO_4,ANS_CO_676,8.0,12.5,13.8,13.8,9.8,9.8,4.5,5.8,5.8,1.8,1.8,4.5,5.8,5.8,1.8,1.8,-1.3,0.0,4.0,4.0,0.0,4.0,2.7,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,4.5886,0.0,0.0,1.0,0.266667,0.422222,0.577778,accept_structured_lower,False,0.0,not_configured,
CO_4,ANS_CO_710,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.2,0.066667,0.933333,,False,0.0,not_configured,
CO_4,ANS_CO_713,20.0,20.0,19.7,19.7,19.7,19.7,0.0,-0.3,-0.3,-0.3,-0.3,0.0,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,0.0,0.0,-0.3,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.166667,0.138889,0.861111,,False,0.0,not_configured,
CO_4,ANS_CO_718,17.0,17.0,18.0,18.0,18.0,18.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.2,0.233333,0.766667,keep_baseline,False,0.0,not_configured,
CO_4,ANS_CO_723,20.0,17.0,17.2,17.2,17.2,17.2,-3.0,-2.8,-2.8,-2.8,-2.8,3.0,2.8,2.8,2.8,2.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0274,0.0,0.0,0.625,0.116667,0.247222,0.752778,keep_baseline,False,0.0,not_configured,
CO_4,ANS_CO_760,20.0,19.0,18.3,18.3,18.3,18.3,-1.0,-1.7,-1.7,-1.7,-1.7,1.0,1.7,1.7,1.7,1.7,-0.7,0.0,0.0,0.0,0.0,0.0,-0.7,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.2,0.233333,0.766667,keep_baseline,False,0.0,not_configured,
CO_4,ANS_CO_724,11.0,10.0,9.3,9.3,9.3,9.3,-1.0,-1.7,-1.7,-1.7,-1.7,1.0,1.7,1.7,1.7,1.7,-0.7,0.0,0.0,0.0,0.0,0.0,-0.7,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.2,0.15,0.85,,False,0.0,not_configured,
CO_5,ANS_CO_292,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.055556,0.018519,0.981481,,False,0.0,not_configured,
CO_5,ANS_CO_313,8.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.25,0.333333,0.0,0.388889,0.240741,0.759259,keep_baseline,False,0.0,not_configured,
CO_5,ANS_CO_260,8.0,0.0,0.4,0.4,0.4,0.4,-8.0,-7.6,-7.6,-7.6,-7.6,8.0,7.6,7.6,7.6,7.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5893,0.25,0.333333,0.416667,0.388889,0.37963,0.62037,keep_baseline,False,0.0,not_configured,
CO_5,ANS_CO_334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEG,defer_human,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,,False,0.0,not_run_for_neg_route,
CO_5,ANS_CO_344,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_5,ANS_CO_327,8.0,5.0,3.7,3.7,0.7,0.7,-3.0,-4.3,-4.3,-7.3,-7.3,3.0,4.3,4.3,7.3,7.3,-1.3,0.0,-3.0,-3.0,0.0,-3.0,-4.3,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.222222,0.407407,0.592593,accept_structured_lower,False,0.0,not_configured,
CO_5,ANS_CO_353,12.0,10.0,11.2,11.2,8.2,8.2,-2.0,-0.8,-0.8,-3.8,-3.8,2.0,0.8,0.8,3.8,3.8,1.2,0.0,-3.0,-3.0,0.0,-3.0,-1.8,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,2.7789,0.0,0.0,1.0,0.222222,0.407407,0.592593,accept_structured_lower,False,0.0,not_configured,
CO_5,ANS_CO_359,10.0,15.0,13.3,13.3,15.0,15.0,5.0,3.3,3.3,5.0,5.0,5.0,3.3,3.3,5.0,5.0,1.7,0.0,-1.7,-1.7,0.0,-1.7,0.0,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,2.357,0.0,0.0,1.0,1.0,0.666667,0.333333,accept_structured_raise,False,0.0,not_configured,
CO_5,ANS_CO_361,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.166667,0.055556,0.944444,,False,0.0,not_configured,
CO_5,ANS_CO_373,8.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.5,0.333333,0.0,0.333333,0.222222,0.777778,keep_baseline,False,0.0,not_configured,
CO_5,ANS_CO_356,15.0,10.0,9.6,9.6,9.6,9.6,-5.0,-5.4,-5.4,-5.4,-5.4,5.0,5.4,5.4,5.4,5.4,-0.4,0.0,0.0,0.0,0.0,0.0,-0.4,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5893,0.0,0.0,0.416667,0.166667,0.194445,0.805555,,False,0.0,not_configured,
CO_6,ANS_CO_408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEG,defer_human,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,,False,0.0,not_run_for_neg_route,
CO_6,ANS_CO_411,12.0,18.0,17.3,17.3,14.3,14.3,6.0,5.3,5.3,2.3,2.3,6.0,5.3,5.3,2.3,2.3,0.7,0.0,3.0,3.0,0.0,3.0,3.7,BND,auto_adjusted,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.428571,0.309524,0.690476,accept_structured_lower,False,0.0,not_configured,
CO_6,ANS_CO_412,14.0,14.0,15.3,15.3,13.8,13.8,0.0,1.3,1.3,-0.2,-0.2,0.0,1.3,1.3,0.2,0.2,-1.3,0.0,1.1,1.1,0.0,1.1,-0.2,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.428571,0.47619,0.52381,accept_structured_lower,False,0.0,not_configured,
CO_6,ANS_CO_420,16.0,10.0,10.5,10.5,10.5,10.5,-6.0,-5.5,-5.5,-5.5,-5.5,6.0,5.5,5.5,5.5,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,POS,auto_accepted,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.375,0.15,0.175,0.825,,False,0.0,not_configured,
CO_6,ANS_CO_427,6.0,4.0,2.5,2.5,2.5,2.5,-2.0,-3.5,-3.5,-3.5,-3.5,2.0,3.5,3.5,3.5,3.5,-1.5,0.0,0.0,0.0,0.0,0.0,-1.5,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0801,0.17,0.15,0.625,0.216667,0.330556,0.669444,keep_baseline,False,0.0,not_configured,
CO_6,ANS_CO_433,4.0,2.0,4.7,4.7,0.7,0.7,-2.0,0.7,0.7,-3.3,-3.3,2.0,0.7,0.7,3.3,3.3,1.3,0.0,-2.6,-2.6,0.0,-2.6,-1.3,BND,auto_adjusted,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,2.4944,0.0,0.0,1.0,0.266667,0.422222,0.577778,accept_structured_lower,False,0.0,not_configured,
CO_7,ANS_CO_457,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_7,ANS_CO_458,4.0,0.0,2.3,2.3,2.3,2.3,-4.0,-1.7,-1.7,-1.7,-1.7,4.0,1.7,1.7,1.7,1.7,2.3,0.0,0.0,0.0,0.0,0.0,2.3,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.6997,0.0,0.0,1.0,0.333333,0.444444,0.555556,keep_baseline,False,0.0,not_configured,
CO_7,ANS_CO_459,8.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_7,ANS_CO_464,10.0,10.0,9.3,9.3,9.3,9.3,0.0,-0.7,-0.7,-0.7,-0.7,0.0,0.7,0.7,0.7,0.7,-0.7,0.0,0.0,0.0,0.0,0.0,-0.7,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.333333,0.277778,0.722222,keep_baseline,False,0.0,not_configured,
CO_7,ANS_CO_475,6.0,7.0,6.7,6.7,8.7,8.7,1.0,0.7,0.7,2.7,2.7,1.0,0.7,0.7,2.7,2.7,0.3,0.0,-2.0,-2.0,0.0,-2.0,-1.7,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.2472,0.0,0.0,1.0,0.0,0.333333,0.666667,accept_structured_raise,False,0.0,not_configured,
CO_7,ANS_CO_494,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_8,ANS_CO_762,5.0,1.25,1.8,1.8,1.8,1.8,-3.75,-3.2,-3.2,-3.2,-3.2,3.75,3.2,3.2,3.2,3.2,0.55,0.0,0.0,0.0,0.0,0.0,0.55,POS,auto_accepted,True,False,False,calculation_derivation,True,False,model_avg,model_avg_score,0.5401,0.0,0.0,0.625,0.0,0.208333,0.791667,,False,0.0,not_configured,
CO_8,ANS_CO_767,5.0,1.25,2.1,2.1,0.1,0.1,-3.75,-2.9,-2.9,-4.9,-4.9,3.75,2.9,2.9,4.9,4.9,0.85,0.0,-2.0,-2.0,0.0,-2.0,-1.15,BND,auto_adjusted,True,True,False,calculation_derivation,True,False,model_avg,model_avg_score,2.1246,0.0,0.0,1.0,0.333333,0.444444,0.555556,accept_structured_lower,False,0.0,not_configured,
CO_8,ANS_CO_770,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.166667,0.055556,0.944444,,False,0.0,not_configured,
CO_8,ANS_CO_778,10.0,10.0,9.6,9.6,9.6,9.6,0.0,-0.4,-0.4,-0.4,-0.4,0.0,0.4,0.4,0.4,0.4,-0.4,0.0,0.0,0.0,0.0,0.0,-0.4,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,False,model_avg,model_avg_score,0.5893,0.0,0.0,0.625,0.083333,0.236111,0.763889,keep_baseline,False,0.0,not_configured,
CO_8,ANS_CO_809,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_8,ANS_CO_847,8.0,5.0,3.8,3.8,5.05,5.05,-3.0,-4.2,-4.2,-2.95,-2.95,3.0,4.2,4.2,2.95,2.95,-1.2,0.0,1.25,1.25,0.0,1.25,0.05,BND,auto_adjusted,True,True,False,calculation_derivation,True,False,model_avg,model_avg_score,2.7003,0.0,0.0,1.0,0.5,0.5,0.5,accept_structured_raise,False,0.0,not_configured,
CO_8,ANS_CO_852,8.0,7.0,7.3,7.3,7.3,7.3,-1.0,-0.7,-0.7,-0.7,-0.7,1.0,0.7,0.7,0.7,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.3,POS,auto_accepted,False,False,True,calculation_derivation,True,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.166667,0.138889,0.861111,,False,0.0,not_configured,
CO_8,ANS_CO_855,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_8,ANS_CO_873,3.0,1.25,1.7,1.7,2.95,2.95,-1.75,-1.3,-1.3,-0.05,-0.05,1.75,1.3,1.3,0.05,0.05,0.45,0.0,1.25,1.25,0.0,1.25,1.7,BND,auto_adjusted,False,False,False,calculation_derivation,True,False,model_avg,model_avg_score,1.559,0.25,0.25,1.0,0.583333,0.611111,0.388889,accept_structured_raise,False,0.0,not_configured,
CO_8,ANS_CO_875,10.0,10.0,8.8,8.8,7.86,7.86,0.0,-1.2,-1.2,-2.14,-2.14,0.0,1.2,1.2,2.14,2.14,-1.2,0.0,-0.94,-0.94,0.0,-0.94,-2.14,BND,auto_adjusted,False,False,False,calculation_derivation,True,False,model_avg,model_avg_score,1.7678,0.0,0.0,1.0,0.166667,0.388889,0.611111,accept_structured_lower,False,0.0,not_configured,
CO_8,ANS_CO_877,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_8,ANS_CO_890,7.0,2.5,4.2,4.2,4.2,4.2,-4.5,-2.8,-2.8,-2.8,-2.8,4.5,2.8,2.8,2.8,2.8,1.7,0.0,0.0,0.0,0.0,0.0,1.7,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,False,model_avg,model_avg_score,2.357,0.0,0.0,1.0,0.4375,0.479167,0.520833,keep_baseline,False,0.0,not_configured,
CO_8,ANS_CO_892,7.0,6.25,6.2,6.2,6.2,6.2,-0.75,-0.8,-0.8,-0.8,-0.8,0.75,0.8,0.8,0.8,0.8,-0.05,0.0,0.0,0.0,0.0,0.0,-0.05,POS,auto_accepted,False,False,True,calculation_derivation,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CO_8,ANS_CO_904,3.0,1.25,0.8,0.8,0.8,0.8,-1.75,-2.2,-2.2,-2.2,-2.2,1.75,2.2,2.2,2.2,2.2,-0.45,0.0,0.0,0.0,0.0,0.0,-0.45,BND,auto_kept_after_review,True,True,False,calculation_derivation,True,False,model_avg,model_avg_score,0.5893,0.25,0.25,0.625,0.333333,0.402778,0.597222,keep_baseline,False,0.0,not_configured,
CO_8,ANS_CO_902,4.0,3.75,2.9,2.9,2.9,2.9,-0.25,-1.1,-1.1,-1.1,-1.1,0.25,1.1,1.1,1.1,1.1,-0.85,0.0,0.0,0.0,0.0,0.0,-0.85,BND,auto_kept_after_review,False,False,False,calculation_derivation,True,False,model_avg,model_avg_score,0.5893,0.0,0.0,0.625,0.166667,0.263889,0.736111,keep_baseline,False,0.0,not_configured,
CPL_2,ANS_CPL_111,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CPL_2,ANS_CPL_113,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CPL_2,ANS_CPL_77,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
CPL_2,ANS_CPL_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,not_configured,
