question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,three_way_core_score,final_calibrated_score,single_diff,avg_diff,selected_diff,core_diff,final_diff,single_abs_error,avg_abs_error,selected_abs_error,core_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,core_gain_vs_avg,residual_gain_vs_core,final_gain_vs_avg,final_gain_vs_single,route,sequential_outcome,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action,score_calibration_applied,score_calibration_correction,score_calibration_reason,score_calibration_lookup
CO_3,ANS_CO_239,4.0,8.5,8.5,8.5,8.5,9.7,4.5,4.5,4.5,4.5,5.7,4.5,4.5,4.5,4.5,5.7,0.0,0.0,-1.2,0.0,-1.2,-1.2,-1.2,BND,defer_human,True,True,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.25,0.0,0.25,0.166667,0.833333,,True,1.2,validation_route_score_band_correction,route:BND
CO_3,ANS_CO_242,8.0,8.5,8.5,8.5,8.5,8.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_243,5.0,3.5,3.6,3.6,3.6,3.6,-1.5,-1.4,-1.4,-1.4,-1.4,1.5,1.4,1.4,1.4,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.1,POS,auto_accepted,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.1179,0.0,0.0,0.125,0.0,0.041667,0.958333,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_240,6.0,2.0,1.8,1.8,1.8,1.8,-4.0,-4.2,-4.2,-4.2,-4.2,4.0,4.2,4.2,4.2,4.2,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,BND,auto_kept_after_review,True,True,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_baseline,False,1.2,raise_blocked_by_core_overcredit_evidence,route:BND
CO_3,ANS_CO_246,6.0,3.5,3.5,3.5,3.5,3.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.25,0.25,0.0,0.25,0.166667,0.833333,keep_baseline,False,1.2,raise_blocked_by_core_overcredit_evidence,route:BND
CO_3,ANS_CO_245,8.0,5.0,4.3,4.3,4.3,5.5,-3.0,-3.7,-3.7,-3.7,-2.5,3.0,3.7,3.7,3.7,2.5,-0.7,0.0,1.2,0.0,1.2,1.2,0.5,BND,auto_kept_after_review,True,True,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.166667,0.388889,0.611111,keep_baseline,True,1.2,validation_route_score_band_correction,route:BND
CO_3,ANS_CO_247,7.0,5.5,5.7,5.7,6.2,7.4,-1.5,-1.3,-1.3,-0.8,0.4,1.5,1.3,1.3,0.8,0.4,0.2,0.0,0.9,0.5,0.4,0.9,1.1,BND,auto_adjusted,False,False,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.083333,0.111111,0.888889,accept_structured_raise,True,1.2,validation_route_score_band_correction,route:BND
CO_3,ANS_CO_248,7.0,2.0,2.0,2.0,2.0,2.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_249,8.0,8.5,8.5,8.5,8.5,8.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_252,7.0,7.5,7.5,7.5,7.5,7.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_254,9.0,7.5,7.5,7.5,7.5,7.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_255,9.0,7.5,7.5,7.5,7.5,7.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,mixed_or_unknown,False,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_3,ANS_CO_251,8.0,7.0,6.0,6.0,5.0,6.2,-1.0,-2.0,-2.0,-3.0,-1.8,1.0,2.0,2.0,3.0,1.8,-1.0,0.0,0.2,-1.0,1.2,0.2,-0.8,BND,auto_adjusted,False,False,False,mixed_or_unknown,False,False,model_avg,model_avg_score,0.8165,0.0,0.0,1.0,0.166667,0.388889,0.611111,accept_structured_lower,True,1.2,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_646,6.0,4.0,4.3,4.3,5.3,5.3,-2.0,-1.7,-1.7,-0.7,-0.7,2.0,1.7,1.7,0.7,0.7,0.3,0.0,1.0,1.0,0.0,1.0,1.3,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.43,0.65,0.25,0.708333,0.536111,0.463889,accept_structured_raise,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_651,20.0,20.0,19.0,19.0,19.0,20.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,0.0,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.083333,0.194444,0.805556,keep_baseline,True,1.0,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_645,10.0,4.0,7.0,7.0,7.0,8.67,-6.0,-3.0,-3.0,-3.0,-1.33,6.0,3.0,3.0,3.0,1.33,3.0,0.0,1.67,0.0,1.67,1.67,4.67,BND,defer_human,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.4495,0.43,0.3,1.0,0.466667,0.588889,0.411111,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_653,8.0,10.0,8.0,8.0,8.0,9.67,2.0,0.0,0.0,0.0,1.67,2.0,0.0,0.0,0.0,1.67,2.0,0.0,-1.67,0.0,-1.67,-1.67,0.33,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.633,0.14,0.1,1.0,0.316667,0.472222,0.527778,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_656,11.0,10.0,8.7,8.7,10.2,11.87,-1.0,-2.3,-2.3,-0.8,0.87,1.0,2.3,2.3,0.8,0.87,-1.3,0.0,1.43,1.5,-0.07,1.43,0.13,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.2,0.233333,0.766667,accept_structured_raise,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_659,20.0,20.0,18.7,18.7,16.95,18.62,0.0,-1.3,-1.3,-3.05,-1.38,0.0,1.3,1.3,3.05,1.38,-1.3,0.0,-0.08,-1.75,1.67,-0.08,-1.38,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.166667,0.222222,0.777778,accept_structured_lower,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_652,16.0,19.0,17.7,17.7,15.95,17.62,3.0,1.7,1.7,-0.05,1.62,3.0,1.7,1.7,0.05,1.62,1.3,0.0,0.08,1.65,-1.57,0.08,1.38,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.166667,0.388889,0.611111,accept_structured_lower,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_661,14.0,18.0,18.0,18.0,18.0,18.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_660,16.0,15.0,14.0,14.0,14.0,15.67,-1.0,-2.0,-2.0,-2.0,-0.33,1.0,2.0,2.0,2.0,0.33,-1.0,0.0,1.67,0.0,1.67,1.67,0.67,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.166667,0.222222,0.777778,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_663,8.0,9.0,10.0,10.0,11.0,12.67,1.0,2.0,2.0,3.0,4.67,1.0,2.0,2.0,3.0,4.67,-1.0,0.0,-2.67,-1.0,-1.67,-2.67,-3.67,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.4142,0.0,0.0,0.75,0.066667,0.272222,0.727778,accept_structured_raise,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_662,14.0,15.0,15.3,15.3,15.8,17.47,1.0,1.3,1.3,1.8,3.47,1.0,1.3,1.3,1.8,3.47,-0.3,0.0,-2.17,-0.5,-1.67,-2.17,-2.47,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.14,0.1,0.25,0.183333,0.177778,0.822222,accept_structured_raise,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_665,6.0,5.0,2.3,2.3,2.3,2.3,-1.0,-3.7,-3.7,-3.7,-3.7,1.0,3.7,3.7,3.7,3.7,-2.7,0.0,0.0,0.0,0.0,0.0,-2.7,BND,defer_human,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,2.0548,0.0,0.0,1.0,0.2,0.4,0.6,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_666,15.0,9.0,9.0,9.0,9.5,11.17,-6.0,-6.0,-6.0,-5.5,-3.83,6.0,6.0,6.0,5.5,3.83,0.0,0.0,2.17,0.5,1.67,2.17,2.17,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.14,0.1,0.5,0.1,0.233333,0.766667,accept_structured_raise,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_667,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_668,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_670,18.0,16.0,16.7,16.7,15.2,16.87,-2.0,-1.3,-1.3,-2.8,-1.13,2.0,1.3,1.3,2.8,1.13,0.7,0.0,0.17,-1.5,1.67,0.17,0.87,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.083333,0.194444,0.805556,accept_structured_lower,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_664,15.0,11.0,12.3,12.3,12.3,12.3,-4.0,-2.7,-2.7,-2.7,-2.7,4.0,2.7,2.7,2.7,2.7,1.3,0.0,0.0,0.0,0.0,0.0,1.3,BND,defer_human,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.8856,0.0,0.0,1.0,0.15,0.383333,0.616667,,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_673,20.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_674,11.0,9.0,9.3,9.3,7.8,7.8,-2.0,-1.7,-1.7,-3.2,-3.2,2.0,1.7,1.7,3.2,3.2,0.3,0.0,-1.5,-1.5,0.0,-1.5,-1.2,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.033333,0.094444,0.905556,accept_structured_lower,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_675,20.0,20.0,18.7,18.7,18.7,20.0,0.0,-1.3,-1.3,-1.3,0.0,0.0,1.3,1.3,1.3,0.0,-1.3,0.0,1.3,0.0,1.3,1.3,0.0,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.083333,0.194444,0.805556,keep_baseline,True,1.3,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_672,19.0,20.0,19.7,19.7,20.0,20.0,1.0,0.7,0.7,1.0,1.0,1.0,0.7,0.7,1.0,1.0,0.3,0.0,-0.3,-0.3,0.0,-0.3,0.0,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.3,0.0,0.0,0.15,0.05,0.066667,0.933333,accept_structured_raise,False,0.0,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_678,9.0,9.0,8.3,8.3,8.3,8.3,0.0,-0.7,-0.7,-0.7,-0.7,0.0,0.7,0.7,0.7,0.7,-0.7,0.0,0.0,0.0,0.0,0.0,-0.7,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.033333,0.094444,0.905556,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_681,17.0,19.0,19.0,19.0,19.0,19.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_679,14.0,16.0,15.5,15.5,14.38,16.05,2.0,1.5,1.5,0.38,2.05,2.0,1.5,1.5,0.38,2.05,0.5,0.0,-0.55,1.12,-1.67,-0.55,-0.05,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4082,0.0,0.0,0.25,0.033333,0.094444,0.905556,accept_structured_lower,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_683,15.0,14.0,14.0,14.0,14.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.166667,0.055556,0.944444,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_685,8.0,3.5,3.8,3.8,3.8,5.47,-4.5,-4.2,-4.2,-4.2,-2.53,4.5,4.2,4.2,4.2,2.53,0.3,0.0,1.67,0.0,1.67,1.67,1.97,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.25,0.14,0.225,0.125,0.225,0.191667,0.808333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_688,7.0,6.0,5.8,5.8,5.05,5.05,-1.0,-1.2,-1.2,-1.95,-1.95,1.0,1.2,1.2,1.95,1.95,-0.2,0.0,-0.75,-0.75,0.0,-0.75,-0.95,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,1.0708,0.14,0.2,0.65,0.233333,0.361111,0.638889,accept_structured_lower,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_689,18.0,13.4,17.8,17.8,20.0,20.0,-4.6,-0.2,-0.2,2.0,2.0,4.6,0.2,0.2,2.0,2.0,4.4,0.0,-1.8,-1.8,0.0,-1.8,2.6,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,3.1113,0.0,0.0,1.0,0.233333,0.411111,0.588889,accept_structured_raise,False,0.0,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_692,15.0,19.0,19.2,19.2,19.2,20.0,4.0,4.2,4.2,4.2,5.0,4.0,4.2,4.2,4.2,5.0,-0.2,0.0,-0.8,0.0,-0.8,-0.8,-1.0,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.2357,0.0,0.05,0.125,0.05,0.075,0.925,keep_baseline,True,0.8,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_697,14.0,12.5,12.8,12.8,11.43,13.1,-1.5,-1.2,-1.2,-2.57,-0.9,1.5,1.2,1.2,2.57,0.9,0.3,0.0,0.3,-1.37,1.67,0.3,0.6,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8498,0.0,0.0,0.5,0.0,0.166667,0.833333,accept_structured_lower,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_698,11.0,6.0,5.3,5.3,5.3,6.97,-5.0,-5.7,-5.7,-5.7,-4.03,5.0,5.7,5.7,5.7,4.03,-0.7,0.0,1.67,0.0,1.67,1.67,0.97,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.29,0.2,0.25,0.2,0.216667,0.783333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_695,19.0,13.5,14.3,14.3,14.8,16.47,-5.5,-4.7,-4.7,-4.2,-2.53,5.5,4.7,4.7,4.2,2.53,0.8,0.0,2.17,0.5,1.67,2.17,2.97,BND,auto_adjusted,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.14,0.1,0.375,0.216667,0.230556,0.769444,accept_structured_raise,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_703,11.0,10.5,10.8,10.8,11.8,11.8,-0.5,-0.2,-0.2,0.8,0.8,0.5,0.2,0.2,0.8,0.8,0.3,0.0,-0.6,-0.6,0.0,-0.6,-0.3,BND,auto_adjusted,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8498,0.0,0.0,0.5,0.116667,0.205556,0.794444,accept_structured_raise,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_700,16.0,11.0,10.5,10.5,10.5,10.5,-5.0,-5.5,-5.5,-5.5,-5.5,5.0,5.5,5.5,5.5,5.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4082,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_704,5.0,2.5,2.5,2.5,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.71,0.5,0.0,0.5,0.333333,0.666667,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_708,9.0,13.0,12.7,12.7,12.7,14.37,4.0,3.7,3.7,3.7,5.37,4.0,3.7,3.7,3.7,5.37,0.3,0.0,-1.67,0.0,-1.67,-1.67,-1.37,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.14,0.35,0.25,0.35,0.316667,0.683333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_709,18.0,19.0,19.0,19.0,19.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_714,16.0,15.0,15.3,15.3,15.3,16.97,-1.0,-0.7,-0.7,-0.7,0.97,1.0,0.7,0.7,0.7,0.97,0.3,0.0,-0.27,0.0,-0.27,-0.27,0.03,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_717,15.0,14.0,14.7,14.7,14.7,16.37,-1.0,-0.3,-0.3,-0.3,1.37,1.0,0.3,0.3,0.3,1.37,0.7,0.0,-1.07,0.0,-1.07,-1.07,-0.37,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.14,0.1,0.5,0.1,0.233333,0.766667,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_715,20.0,19.0,19.0,19.0,19.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,False,False,True,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_719,15.0,11.5,11.3,11.3,11.3,11.3,-3.5,-3.7,-3.7,-3.7,-3.7,3.5,3.7,3.7,3.7,3.7,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.216,0.0,0.0,0.125,0.033333,0.052778,0.947222,,False,0.0,zero_correction,route:POS
CO_4,ANS_CO_720,20.0,18.0,17.0,17.0,17.0,18.67,-2.0,-3.0,-3.0,-3.0,-1.33,2.0,3.0,3.0,3.0,1.33,-1.0,0.0,1.67,0.0,1.67,1.67,0.67,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_721,15.0,14.0,13.7,13.7,13.7,15.37,-1.0,-1.3,-1.3,-1.3,0.37,1.0,1.3,1.3,1.3,0.37,-0.3,0.0,0.93,0.0,0.93,0.93,0.63,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.14,0.1,0.25,0.1,0.15,0.85,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_725,16.0,14.0,14.7,14.7,14.7,16.37,-2.0,-1.3,-1.3,-1.3,0.37,2.0,1.3,1.3,1.3,0.37,0.7,0.0,0.93,0.0,0.93,0.93,1.63,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.0,0.25,0.25,0.25,0.25,0.75,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_722,16.0,15.0,15.7,15.7,15.7,17.37,-1.0,-0.3,-0.3,-0.3,1.37,1.0,0.3,0.3,0.3,1.37,0.7,0.0,-1.07,0.0,-1.07,-1.07,-0.37,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.6236,0.0,0.0,0.375,0.0,0.125,0.875,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_727,7.0,7.0,6.7,6.7,6.7,8.37,0.0,-0.3,-0.3,-0.3,1.37,0.0,0.3,0.3,0.3,1.37,-0.3,0.0,-1.07,0.0,-1.07,-1.07,-1.37,BND,auto_kept_after_review,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.4714,0.29,0.2,0.25,0.2,0.216667,0.783333,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_731,12.0,7.0,7.7,7.7,7.7,7.7,-5.0,-4.3,-4.3,-4.3,-4.3,5.0,4.3,4.3,4.3,4.3,0.7,0.0,0.0,0.0,0.0,0.0,0.7,BND,auto_kept_after_review,True,True,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.9428,0.14,0.35,0.5,0.454167,0.434722,0.565278,keep_baseline,False,1.6705,raise_blocked_by_core_overcredit_evidence,route:BND
CO_4,ANS_CO_732,12.0,14.4,14.0,14.0,14.0,15.67,2.4,2.0,2.0,2.0,3.67,2.4,2.0,2.0,2.0,3.67,0.4,0.0,-1.67,0.0,-1.67,-1.67,-1.27,BND,defer_human,False,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.3682,0.0,0.0,0.225,0.15,0.125,0.875,keep_baseline,True,1.6705,validation_route_score_band_correction,route:BND
CO_4,ANS_CO_735,17.0,20.0,20.0,20.0,20.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,auto_accepted,True,False,False,algorithmic_or_mapping,True,False,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,False,0.0,zero_correction,route:POS
